Date,GPU Clock [MHz],Memory Clock [MHz],GPU Temperature [�C],Memory Used [MB],GPU Load [%],Memory Controller Load [%],Video Engine Load [%],Bus Interface Load [%],Board Power Draw [W],GPU Chip Power Draw [W],PerfCap Reason [],GPU Voltage [V],CPU Temperature [�C],System Memory Used [MB],
2020-06-07 21:16:53 ,         177.0   ,            202.5   ,               52.0   ,            706   ,          0   ,                        8   ,                   0   ,                    0   ,                4.4   ,                   1.8   ,              16   ,        0.6000   ,               62.0   ,                 11375   ,
2020-06-07 21:16:54 ,         139.0   ,            202.5   ,               51.0   ,            682   ,         18   ,                        8   ,                   0   ,                    0   ,                4.9   ,                   1.8   ,              16   ,        0.6000   ,               77.0   ,                 11383   ,
2020-06-07 21:16:55 ,         139.0   ,            202.5   ,               51.0   ,            682   ,          0   ,                        8   ,                   0   ,                    0   ,                4.4   ,                   1.6   ,              16   ,        0.6000   ,               87.0   ,                 11396   ,
2020-06-07 21:16:56 ,        1404.5   ,           2003.4   ,               51.0   ,            698   ,         28   ,                        3   ,                   0   ,                    0   ,               23.4   ,                   6.1   ,              16   ,        0.7620   ,               67.0   ,                 11406   ,
2020-06-07 21:16:57 ,        1493.0   ,           2003.4   ,               52.0   ,            710   ,          7   ,                        2   ,                   0   ,                    0   ,               26.7   ,                   7.5   ,              16   ,        0.8000   ,               76.0   ,                 11412   ,
2020-06-07 21:16:58 ,        1493.0   ,           2003.4   ,               53.0   ,            713   ,          3   ,                        1   ,                   0   ,                    0   ,               26.4   ,                   7.2   ,              16   ,        0.8000   ,               66.0   ,                 11446   ,
2020-06-07 21:16:59 ,        1493.0   ,           2003.4   ,               53.0   ,            713   ,          0   ,                        1   ,                   0   ,                    0   ,               26.3   ,                   7.1   ,              16   ,        0.8000   ,               65.0   ,                 11460   ,
2020-06-07 21:17:00 ,        1493.0   ,           2003.4   ,               53.0   ,            713   ,          0   ,                        1   ,                   0   ,                    0   ,               26.1   ,                   6.9   ,              16   ,        0.8000   ,               63.0   ,                 11489   ,
2020-06-07 21:17:01 ,        1493.0   ,           2003.4   ,               53.0   ,            713   ,          0   ,                        1   ,                   0   ,                    0   ,               26.2   ,                   6.9   ,              16   ,        0.8000   ,               63.0   ,                 11515   ,
2020-06-07 21:17:02 ,        1493.0   ,           2003.4   ,               53.0   ,            709   ,          1   ,                        1   ,                   0   ,                    0   ,               26.0   ,                   6.9   ,              16   ,        0.8000   ,               64.0   ,                 11526   ,
2020-06-07 21:17:03 ,        1493.0   ,           2003.4   ,               54.0   ,            703   ,          0   ,                        1   ,                   0   ,                    0   ,               26.0   ,                   7.1   ,              16   ,        0.8000   ,               62.0   ,                 11528   ,
2020-06-07 21:17:04 ,        1493.0   ,           2003.4   ,               54.0   ,            734   ,          0   ,                        1   ,                   0   ,                    0   ,               26.5   ,                   7.2   ,              16   ,        0.8000   ,               75.0   ,                 11602   ,
2020-06-07 21:17:05 ,        1493.0   ,           2003.4   ,               54.0   ,            728   ,          0   ,                        1   ,                   0   ,                    0   ,               26.3   ,                   6.9   ,              16   ,        0.8000   ,               71.0   ,                 11679   ,
2020-06-07 21:17:06 ,        1493.0   ,           1901.2   ,               54.0   ,           2261   ,          3   ,                        1   ,                   0   ,                    2   ,               29.5   ,                   8.3   ,              16   ,        0.8000   ,               70.0   ,                 12101   ,
2020-06-07 21:17:07 ,        1645.0   ,           1901.2   ,               54.0   ,           5575   ,          0   ,                        1   ,                   0   ,                    0   ,               27.5   ,                   8.8   ,              16   ,        0.8810   ,               92.0   ,                 12249   ,
2020-06-07 21:17:08 ,        1645.0   ,           1901.2   ,               54.0   ,           5575   ,          4   ,                        2   ,                   0   ,                    2   ,               27.5   ,                   8.8   ,              16   ,        0.8810   ,               90.0   ,                 12360   ,
2020-06-07 21:17:09 ,        1645.0   ,           1901.2   ,               55.0   ,           5555   ,          0   ,                        1   ,                   0   ,                    0   ,               28.1   ,                   9.1   ,              16   ,        0.8810   ,               83.0   ,                 12365   ,
2020-06-07 21:17:10 ,        1645.0   ,           1901.2   ,               55.0   ,           5555   ,          0   ,                        1   ,                   0   ,                    0   ,               27.5   ,                   8.8   ,              16   ,        0.8810   ,               85.0   ,                 12365   ,
2020-06-07 21:17:11 ,        1645.0   ,           1901.2   ,               55.0   ,           5555   ,          0   ,                        1   ,                   0   ,                    0   ,               27.7   ,                   8.8   ,              16   ,        0.8810   ,               82.0   ,                 12365   ,
2020-06-07 21:17:12 ,        1645.0   ,           1901.2   ,               55.0   ,           5555   ,          0   ,                        1   ,                   0   ,                    0   ,               27.8   ,                   8.8   ,              16   ,        0.8810   ,               88.0   ,                 12368   ,
2020-06-07 21:17:13 ,        1645.0   ,           1901.2   ,               55.0   ,           5558   ,          6   ,                        2   ,                   0   ,                    0   ,               29.1   ,                   9.4   ,              16   ,        0.8810   ,               79.0   ,                 12487   ,
2020-06-07 21:17:14 ,        1645.0   ,           1901.2   ,               56.0   ,           5609   ,          3   ,                        1   ,                   0   ,                    1   ,               27.8   ,                   9.0   ,              16   ,        0.8810   ,               75.0   ,                 12620   ,
2020-06-07 21:17:15 ,        1569.0   ,           1901.2   ,               57.0   ,           5713   ,          3   ,                        1   ,                   0   ,                    1   ,               72.5   ,                  32.9   ,              16   ,        0.8430   ,               84.0   ,                 12985   ,
2020-06-07 21:17:16 ,        1733.5   ,           1901.2   ,               56.0   ,           5712   ,          0   ,                        1   ,                   0   ,                    0   ,               29.3   ,                  10.4   ,              16   ,        0.9430   ,               84.0   ,                 13006   ,
2020-06-07 21:17:17 ,        1733.5   ,           1901.2   ,               57.0   ,           5703   ,         17   ,                       10   ,                   0   ,                    3   ,               34.3   ,                  14.1   ,              16   ,        0.9430   ,               93.0   ,                 13060   ,
2020-06-07 21:17:18 ,        1733.5   ,           1901.2   ,               57.0   ,           5694   ,         11   ,                        7   ,                   0   ,                    2   ,               29.4   ,                  10.4   ,              16   ,        0.9430   ,               94.0   ,                 13072   ,
2020-06-07 21:17:19 ,        1733.5   ,           1901.2   ,               57.0   ,           5680   ,          0   ,                        1   ,                   0   ,                    0   ,               31.6   ,                  11.3   ,              16   ,        0.9430   ,               88.0   ,                 13092   ,
2020-06-07 21:17:20 ,        1733.5   ,           1901.2   ,               57.0   ,           5674   ,          0   ,                        1   ,                   0   ,                    0   ,               29.3   ,                  10.6   ,              16   ,        0.9430   ,               89.0   ,                 13114   ,
2020-06-07 21:17:21 ,        1733.5   ,           1901.2   ,               57.0   ,           5674   ,         12   ,                        7   ,                   0   ,                    2   ,               29.4   ,                  10.6   ,              16   ,        0.9430   ,               89.0   ,                 13095   ,
2020-06-07 21:17:22 ,        1733.5   ,           1901.2   ,               57.0   ,           5674   ,         11   ,                        7   ,                   0   ,                    2   ,               29.7   ,                  10.6   ,              16   ,        0.9430   ,               80.0   ,                 13094   ,
2020-06-07 21:17:23 ,        1733.5   ,           1901.2   ,               57.0   ,           5674   ,          1   ,                        1   ,                   0   ,                    0   ,               29.5   ,                  10.6   ,              16   ,        0.9430   ,               87.0   ,                 13125   ,
2020-06-07 21:17:24 ,        1733.5   ,           1901.2   ,               57.0   ,           5674   ,          1   ,                        1   ,                   0   ,                    0   ,               29.3   ,                  10.6   ,              16   ,        0.9430   ,               86.0   ,                 13109   ,
2020-06-07 21:17:25 ,        1733.5   ,           1901.2   ,               57.0   ,           5674   ,          0   ,                        1   ,                   0   ,                    0   ,               36.9   ,                  15.7   ,              16   ,        0.9430   ,               81.0   ,                 13114   ,
2020-06-07 21:17:26 ,        1733.5   ,           1901.2   ,               57.0   ,           5674   ,          0   ,                        1   ,                   0   ,                    0   ,               29.3   ,                  10.4   ,              16   ,        0.9430   ,               87.0   ,                 13123   ,
2020-06-07 21:17:27 ,        1733.5   ,           1901.2   ,               57.0   ,           5674   ,         11   ,                        7   ,                   0   ,                    3   ,               29.4   ,                  10.5   ,              16   ,        0.9430   ,               95.0   ,                 13058   ,
2020-06-07 21:17:28 ,        1733.5   ,           1901.2   ,               57.0   ,           5674   ,          0   ,                        1   ,                   0   ,                    0   ,               29.4   ,                  10.4   ,              16   ,        0.9430   ,               94.0   ,                 13011   ,
2020-06-07 21:17:29 ,        1733.5   ,           1901.2   ,               57.0   ,           5674   ,          0   ,                        1   ,                   0   ,                    2   ,               33.4   ,                  12.9   ,              16   ,        0.9430   ,               85.0   ,                 13001   ,
2020-06-07 21:17:30 ,        1733.5   ,           1901.2   ,               57.0   ,           5674   ,         11   ,                        7   ,                   0   ,                    3   ,               29.4   ,                  10.6   ,              16   ,        0.9430   ,               95.0   ,                 13007   ,
2020-06-07 21:17:31 ,        1733.5   ,           1901.2   ,               57.0   ,           5674   ,          0   ,                        1   ,                   0   ,                    0   ,               30.7   ,                  11.2   ,              16   ,        0.9430   ,               93.0   ,                 13002   ,
2020-06-07 21:17:32 ,        1733.5   ,           1901.2   ,               57.0   ,           5687   ,         16   ,                        7   ,                   0   ,                    4   ,               29.4   ,                  10.6   ,              16   ,        0.9430   ,               91.0   ,                 13027   ,
2020-06-07 21:17:33 ,        1733.5   ,           1901.2   ,               57.0   ,           5687   ,          0   ,                        1   ,                   0   ,                    0   ,               29.7   ,                  10.5   ,              16   ,        0.9430   ,               91.0   ,                 13010   ,
2020-06-07 21:17:34 ,        1733.5   ,           1901.2   ,               57.0   ,           5687   ,         11   ,                        7   ,                   0   ,                    2   ,               29.3   ,                  10.5   ,              16   ,        0.9430   ,               86.0   ,                 13041   ,
2020-06-07 21:17:35 ,        1733.5   ,           1901.2   ,               57.0   ,           5683   ,          0   ,                        1   ,                   0   ,                    0   ,               29.5   ,                  10.5   ,              16   ,        0.9430   ,               95.0   ,                 13019   ,
2020-06-07 21:17:36 ,        1733.5   ,           1901.2   ,               57.0   ,           5679   ,          0   ,                        1   ,                   0   ,                    0   ,               29.4   ,                  10.6   ,              16   ,        0.9430   ,               93.0   ,                 13052   ,
2020-06-07 21:17:37 ,        1733.5   ,           1901.2   ,               57.0   ,           5680   ,         11   ,                        7   ,                   0   ,                    2   ,               29.3   ,                  10.6   ,              16   ,        0.9430   ,               94.0   ,                 13024   ,
2020-06-07 21:17:38 ,        1733.5   ,           1901.2   ,               57.0   ,           5693   ,          0   ,                        1   ,                   0   ,                    0   ,               30.3   ,                  11.0   ,              16   ,        0.9430   ,               88.0   ,                 13062   ,
2020-06-07 21:17:39 ,        1733.5   ,           1901.2   ,               57.0   ,           5693   ,          2   ,                        1   ,                   0   ,                    0   ,               29.8   ,                  10.7   ,              16   ,        0.9430   ,               91.0   ,                 13051   ,
2020-06-07 21:17:40 ,        1404.5   ,           1901.2   ,               56.0   ,           5693   ,         12   ,                        7   ,                   0   ,                    2   ,               25.0   ,                   6.5   ,              16   ,        0.7620   ,               86.0   ,                 13035   ,
2020-06-07 21:17:41 ,        1404.5   ,           1901.2   ,               56.0   ,           5689   ,          0   ,                        1   ,                   0   ,                    0   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               92.0   ,                 13067   ,
2020-06-07 21:17:42 ,        1404.5   ,           1901.2   ,               56.0   ,           5688   ,         14   ,                        7   ,                   0   ,                    3   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               86.0   ,                 13031   ,
2020-06-07 21:17:43 ,        1404.5   ,           1901.2   ,               56.0   ,           5684   ,          1   ,                        1   ,                   0   ,                    0   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               92.0   ,                 13063   ,
2020-06-07 21:17:44 ,        1404.5   ,           1901.2   ,               56.0   ,           5684   ,         12   ,                        7   ,                   0   ,                    2   ,               25.1   ,                   6.4   ,              16   ,        0.7620   ,               94.0   ,                 13021   ,
2020-06-07 21:17:45 ,        1404.5   ,           1901.2   ,               56.0   ,           5680   ,          0   ,                        1   ,                   0   ,                    0   ,               45.6   ,                  17.5   ,              16   ,        0.7620   ,               76.0   ,                 13051   ,
2020-06-07 21:17:46 ,        1404.5   ,           1901.2   ,               56.0   ,           5680   ,         12   ,                        7   ,                   0   ,                    3   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               82.0   ,                 13020   ,
2020-06-07 21:17:47 ,        1404.5   ,           1901.2   ,               56.0   ,           5680   ,         12   ,                        7   ,                   0   ,                    2   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               89.0   ,                 13019   ,
2020-06-07 21:17:48 ,        1404.5   ,           1901.2   ,               56.0   ,           5680   ,          0   ,                        1   ,                   0   ,                    0   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               93.0   ,                 13014   ,
2020-06-07 21:17:49 ,        1404.5   ,           1901.2   ,               55.0   ,           5680   ,          0   ,                        1   ,                   0   ,                    0   ,               31.7   ,                  10.5   ,              16   ,        0.7620   ,               82.0   ,                 13060   ,
2020-06-07 21:17:50 ,        1404.5   ,           1901.2   ,               55.0   ,           5680   ,         12   ,                        7   ,                   0   ,                    3   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               91.0   ,                 13052   ,
2020-06-07 21:17:51 ,        1404.5   ,           1901.2   ,               55.0   ,           5680   ,         12   ,                        6   ,                   0   ,                    2   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               85.0   ,                 13057   ,
2020-06-07 21:17:52 ,        1404.5   ,           1901.2   ,               55.0   ,           5680   ,          0   ,                        1   ,                   0   ,                    0   ,               25.1   ,                   6.5   ,              16   ,        0.7620   ,               86.0   ,                 13072   ,
2020-06-07 21:17:53 ,        1404.5   ,           1901.2   ,               56.0   ,           5680   ,          7   ,                        4   ,                   0   ,                    2   ,               24.9   ,                   6.4   ,              16   ,        0.7620   ,               86.0   ,                 13055   ,
2020-06-07 21:17:54 ,        1404.5   ,           1901.2   ,               55.0   ,           5692   ,          2   ,                        1   ,                   0   ,                    1   ,               25.1   ,                   6.4   ,              16   ,        0.7620   ,               83.0   ,                 13083   ,
2020-06-07 21:17:55 ,        1404.5   ,           1901.2   ,               55.0   ,           5692   ,          3   ,                        2   ,                   0   ,                    1   ,               25.1   ,                   6.6   ,              16   ,        0.7620   ,               89.0   ,                 13074   ,
2020-06-07 21:17:56 ,        1404.5   ,           1901.2   ,               55.0   ,           5692   ,          0   ,                        1   ,                   0   ,                    0   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               87.0   ,                 13088   ,
2020-06-07 21:17:57 ,        1404.5   ,           1901.2   ,               55.0   ,           5686   ,          0   ,                        1   ,                   0   ,                    0   ,               30.3   ,                   9.3   ,              16   ,        0.7620   ,               79.0   ,                 13097   ,
2020-06-07 21:17:58 ,        1404.5   ,           1901.2   ,               55.0   ,           5684   ,         12   ,                        7   ,                   0   ,                    2   ,               25.1   ,                   6.4   ,              16   ,        0.7620   ,               92.0   ,                 13071   ,
2020-06-07 21:17:59 ,        1404.5   ,           1901.2   ,               55.0   ,           5682   ,         12   ,                        7   ,                   0   ,                    3   ,               25.1   ,                   6.4   ,              16   ,        0.7620   ,               84.0   ,                 13078   ,
2020-06-07 21:18:00 ,        1404.5   ,           1901.2   ,               55.0   ,           5680   ,          0   ,                        1   ,                   0   ,                    0   ,               25.1   ,                   6.4   ,              16   ,        0.7620   ,               91.0   ,                 13095   ,
2020-06-07 21:18:01 ,        1404.5   ,           1901.2   ,               55.0   ,           5680   ,          0   ,                        1   ,                   0   ,                    0   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               91.0   ,                 13107   ,
2020-06-07 21:18:02 ,        1404.5   ,           1901.2   ,               55.0   ,           5680   ,          0   ,                        1   ,                   0   ,                    0   ,               28.4   ,                   8.1   ,              16   ,        0.7620   ,               83.0   ,                 13080   ,
2020-06-07 21:18:03 ,        1404.5   ,           1901.2   ,               55.0   ,           5680   ,         14   ,                        7   ,                   0   ,                    3   ,               24.9   ,                   6.4   ,              16   ,        0.7620   ,               90.0   ,                 13072   ,
2020-06-07 21:18:04 ,        1404.5   ,           1901.2   ,               55.0   ,           5680   ,          0   ,                        1   ,                   0   ,                    0   ,               25.1   ,                   6.4   ,              16   ,        0.7620   ,               89.0   ,                 13106   ,
2020-06-07 21:18:05 ,        1404.5   ,           1901.2   ,               55.0   ,           5680   ,         12   ,                        7   ,                   0   ,                    2   ,               25.1   ,                   6.4   ,              16   ,        0.7620   ,               84.0   ,                 13075   ,
2020-06-07 21:18:06 ,        1404.5   ,           1901.2   ,               55.0   ,           5680   ,          0   ,                        1   ,                   0   ,                    0   ,               25.1   ,                   6.4   ,              16   ,        0.7620   ,               86.0   ,                 13080   ,
2020-06-07 21:18:07 ,        1404.5   ,           1901.2   ,               55.0   ,           5680   ,          0   ,                        1   ,                   0   ,                    0   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               84.0   ,                 13111   ,
2020-06-07 21:18:08 ,        1404.5   ,           1901.2   ,               55.0   ,           5680   ,         12   ,                        7   ,                   0   ,                    2   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               92.0   ,                 13070   ,
2020-06-07 21:18:09 ,        1404.5   ,           1901.2   ,               55.0   ,           5680   ,          0   ,                        1   ,                   0   ,                    0   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               82.0   ,                 13110   ,
2020-06-07 21:18:10 ,        1404.5   ,           1901.2   ,               55.0   ,           5680   ,         12   ,                        7   ,                   0   ,                    2   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               89.0   ,                 13081   ,
2020-06-07 21:18:11 ,        1404.5   ,           1901.2   ,               55.0   ,           5697   ,          9   ,                        3   ,                   0   ,                    1   ,               25.8   ,                   7.0   ,              16   ,        0.7620   ,               88.0   ,                 12618   ,
2020-06-07 21:18:12 ,        1404.5   ,           1901.2   ,               55.0   ,           5703   ,          5   ,                        2   ,                   0   ,                    1   ,               24.9   ,                   6.4   ,              16   ,        0.7620   ,               94.0   ,                 12653   ,
2020-06-07 21:18:13 ,        1404.5   ,           1901.2   ,               55.0   ,           5717   ,         17   ,                        8   ,                   0   ,                    3   ,               27.9   ,                   8.3   ,              16   ,        0.7620   ,               91.0   ,                 12652   ,
2020-06-07 21:18:14 ,        1404.5   ,           1901.2   ,               55.0   ,           5720   ,         14   ,                        7   ,                   0   ,                    2   ,               25.2   ,                   6.9   ,              16   ,        0.7620   ,               84.0   ,                 12672   ,
2020-06-07 21:18:15 ,        1404.5   ,           1901.2   ,               55.0   ,           5720   ,          2   ,                        1   ,                   0   ,                    1   ,               25.3   ,                   6.4   ,              16   ,        0.7620   ,               87.0   ,                 12663   ,
2020-06-07 21:18:16 ,        1404.5   ,           1901.2   ,               55.0   ,           5706   ,         12   ,                        7   ,                   0   ,                    2   ,               25.3   ,                   6.4   ,              16   ,        0.7620   ,               95.0   ,                 12687   ,
2020-06-07 21:18:17 ,        1404.5   ,           1901.2   ,               55.0   ,           5734   ,          5   ,                        2   ,                   0   ,                    1   ,               25.4   ,                   6.6   ,              16   ,        0.7620   ,               86.0   ,                 12717   ,
2020-06-07 21:18:18 ,        1404.5   ,           1901.2   ,               55.0   ,           5732   ,          1   ,                        1   ,                   0   ,                    0   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               93.0   ,                 12709   ,
2020-06-07 21:18:19 ,        1404.5   ,           1901.2   ,               55.0   ,           5720   ,          3   ,                        1   ,                   0   ,                    0   ,               26.7   ,                   7.4   ,              16   ,        0.7620   ,               89.0   ,                 12704   ,
2020-06-07 21:18:20 ,        1404.5   ,           1901.2   ,               55.0   ,           5710   ,          0   ,                        1   ,                   0   ,                    0   ,               27.1   ,                   7.7   ,              16   ,        0.7620   ,               90.0   ,                 12718   ,
2020-06-07 21:18:21 ,        1404.5   ,           1901.2   ,               55.0   ,           5698   ,          0   ,                        1   ,                   0   ,                    0   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               92.0   ,                 12684   ,
2020-06-07 21:18:22 ,        1404.5   ,           1901.2   ,               55.0   ,           5698   ,          3   ,                        2   ,                   0   ,                    1   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               88.0   ,                 12706   ,
2020-06-07 21:18:23 ,        1404.5   ,           1901.2   ,               55.0   ,           5695   ,          0   ,                        1   ,                   0   ,                    0   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               92.0   ,                 12707   ,
2020-06-07 21:18:24 ,        1404.5   ,           1901.2   ,               55.0   ,           5694   ,          0   ,                        1   ,                   0   ,                    0   ,               28.4   ,                   8.1   ,              16   ,        0.7620   ,               92.0   ,                 12714   ,
2020-06-07 21:18:25 ,        1404.5   ,           1901.2   ,               55.0   ,           5693   ,          0   ,                        1   ,                   0   ,                    0   ,               25.1   ,                   6.4   ,              16   ,        0.7620   ,               85.0   ,                 12703   ,
2020-06-07 21:18:26 ,        1404.5   ,           1901.2   ,               55.0   ,           5693   ,          2   ,                        1   ,                   0   ,                    1   ,               25.1   ,                   6.4   ,              16   ,        0.7620   ,               89.0   ,                 12710   ,
2020-06-07 21:18:27 ,        1404.5   ,           1901.2   ,               55.0   ,           5687   ,          0   ,                        1   ,                   0   ,                    0   ,               25.0   ,                   6.4   ,              16   ,        0.7620   ,               87.0   ,                 12732   ,
2020-06-07 21:18:28 ,        1404.5   ,           1901.2   ,               55.0   ,           5679   ,          0   ,                        1   ,                   0   ,                    0   ,               25.1   ,                   6.4   ,              16   ,        0.7620   ,               94.0   ,                 12740   ,
