Date,GPU Clock [MHz],Memory Clock [MHz],GPU Temperature [�C],Memory Used [MB],GPU Load [%],Memory Controller Load [%],Video Engine Load [%],Bus Interface Load [%],Board Power Draw [W],GPU Chip Power Draw [W],PerfCap Reason [],GPU Voltage [V],CPU Temperature [�C],System Memory Used [MB],
2020-06-07 19:45:23 ,         810.0   ,           1499.8   ,               50.0   ,            644   ,          0   ,                        1   ,                   0   ,                    0   ,               18.3   ,                   3.7   ,              16   ,        0.6250   ,               60.0   ,                 10022   ,
2020-06-07 19:45:24 ,         810.0   ,            405.0   ,               50.0   ,            623   ,          0   ,                        4   ,                   0   ,                    0   ,               12.8   ,                   3.2   ,              16   ,        0.6250   ,               62.0   ,                 10026   ,
2020-06-07 19:45:25 ,         810.0   ,            405.0   ,               49.0   ,            619   ,          4   ,                        4   ,                   0   ,                    0   ,                7.8   ,                   2.4   ,              16   ,        0.6250   ,               70.0   ,                 10029   ,
2020-06-07 19:45:26 ,         810.0   ,            405.0   ,               49.0   ,            652   ,          0   ,                        4   ,                   0   ,                    0   ,                7.7   ,                   2.6   ,              16   ,        0.6250   ,               86.0   ,                 10175   ,
2020-06-07 19:45:27 ,         367.0   ,            202.5   ,               49.0   ,            656   ,          0   ,                        8   ,                   0   ,                    0   ,                4.6   ,                   1.8   ,              16   ,        0.6000   ,               74.0   ,                 10277   ,
2020-06-07 19:45:28 ,        1873.0   ,           1901.2   ,               51.0   ,           5496   ,          0   ,                        1   ,                   0   ,                    0   ,               32.7   ,                  13.6   ,               4   ,        1.0620   ,               88.0   ,                 10741   ,
2020-06-07 19:45:29 ,        1873.0   ,           1901.2   ,               52.0   ,           5496   ,          0   ,                        1   ,                   0   ,                    0   ,               32.7   ,                  13.6   ,               4   ,        1.0620   ,               80.0   ,                 10741   ,
2020-06-07 19:45:30 ,        1873.0   ,           1901.2   ,               52.0   ,           5496   ,          0   ,                        1   ,                   0   ,                    0   ,               32.7   ,                  13.6   ,               4   ,        1.0620   ,               87.0   ,                 10749   ,
2020-06-07 19:45:31 ,        1873.0   ,           1901.2   ,               53.0   ,           5490   ,          0   ,                        1   ,                   0   ,                    0   ,               32.8   ,                  13.6   ,               4   ,        1.0620   ,               85.0   ,                 10722   ,
2020-06-07 19:45:32 ,        1873.0   ,           1901.2   ,               53.0   ,           5477   ,          0   ,                        1   ,                   0   ,                    0   ,               32.7   ,                  13.7   ,               4   ,        1.0620   ,               83.0   ,                 10686   ,
2020-06-07 19:45:33 ,        1873.0   ,           1901.2   ,               53.0   ,           5474   ,          0   ,                        1   ,                   0   ,                    0   ,               33.1   ,                  13.6   ,               4   ,        1.0620   ,               79.0   ,                 10689   ,
2020-06-07 19:45:34 ,        1873.0   ,           1901.2   ,               53.0   ,           5474   ,          0   ,                        1   ,                   0   ,                    0   ,               32.9   ,                  13.8   ,               4   ,        1.0620   ,               86.0   ,                 10689   ,
2020-06-07 19:45:35 ,        1873.0   ,           1901.2   ,               54.0   ,           5474   ,          0   ,                        1   ,                   0   ,                    0   ,               33.1   ,                  13.8   ,               4   ,        1.0620   ,               86.0   ,                 10693   ,
2020-06-07 19:45:36 ,        1860.0   ,           1901.2   ,               54.0   ,           5474   ,          0   ,                        1   ,                   0   ,                    0   ,               32.5   ,                  13.4   ,               4   ,        1.0500   ,               84.0   ,                 10756   ,
2020-06-07 19:45:37 ,        1860.0   ,           1901.2   ,               54.0   ,           5474   ,          0   ,                        1   ,                   0   ,                    0   ,               32.4   ,                  13.4   ,               4   ,        1.0500   ,               79.0   ,                 10952   ,
2020-06-07 19:45:38 ,        1860.0   ,           1901.2   ,               54.0   ,           5474   ,          0   ,                        1   ,                   0   ,                    0   ,               32.5   ,                  13.4   ,               4   ,        1.0500   ,               75.0   ,                 11048   ,
2020-06-07 19:45:39 ,        1860.0   ,           1901.2   ,               54.0   ,           5474   ,          6   ,                        6   ,                   0   ,                    2   ,               32.5   ,                  13.3   ,               4   ,        1.0500   ,               85.0   ,                 11029   ,
2020-06-07 19:45:40 ,        1860.0   ,           1901.2   ,               54.0   ,           5477   ,          0   ,                        1   ,                   0   ,                    0   ,               32.6   ,                  13.4   ,               4   ,        1.0500   ,               84.0   ,                 11292   ,
2020-06-07 19:45:41 ,        1860.0   ,           1901.2   ,               55.0   ,           5477   ,          0   ,                        1   ,                   0   ,                    0   ,               32.5   ,                  13.4   ,               4   ,        1.0500   ,               81.0   ,                 11293   ,
2020-06-07 19:45:42 ,        1860.0   ,           1901.2   ,               54.0   ,           5477   ,          0   ,                        1   ,                   0   ,                    0   ,               32.7   ,                  13.4   ,               4   ,        1.0500   ,               94.0   ,                 11309   ,
2020-06-07 19:45:43 ,        1860.0   ,           1901.2   ,               54.0   ,           5477   ,          0   ,                        1   ,                   0   ,                    0   ,               32.6   ,                  13.4   ,               4   ,        1.0500   ,               82.0   ,                 11306   ,
2020-06-07 19:45:44 ,        1860.0   ,           1901.2   ,               54.0   ,           5477   ,          0   ,                        1   ,                   0   ,                    0   ,               32.7   ,                  13.3   ,               4   ,        1.0500   ,               66.0   ,                 11305   ,
2020-06-07 19:45:45 ,        1860.0   ,           1901.2   ,               55.0   ,           5475   ,          0   ,                        1   ,                   0   ,                    0   ,               32.6   ,                  13.4   ,               4   ,        1.0500   ,               75.0   ,                 11384   ,
2020-06-07 19:45:46 ,        1860.0   ,           1901.2   ,               55.0   ,           5475   ,          0   ,                        1   ,                   0   ,                    0   ,               32.7   ,                  13.4   ,               4   ,        1.0500   ,               76.0   ,                 11454   ,
2020-06-07 19:45:47 ,        1860.0   ,           1901.2   ,               54.0   ,           5475   ,          0   ,                        1   ,                   0   ,                    0   ,               32.6   ,                  13.3   ,               4   ,        1.0500   ,               65.0   ,                 11465   ,
2020-06-07 19:45:48 ,        1860.0   ,           1901.2   ,               55.0   ,           5556   ,          3   ,                        1   ,                   0   ,                    1   ,               32.6   ,                  13.4   ,               4   ,        1.0500   ,               73.0   ,                 11695   ,
2020-06-07 19:45:49 ,        1695.5   ,           1901.2   ,               55.0   ,           5598   ,         67   ,                       24   ,                   0   ,                   14   ,               29.5   ,                  10.1   ,              16   ,        0.9120   ,               66.0   ,                 11823   ,
2020-06-07 19:45:50 ,        1695.5   ,           1901.2   ,               54.0   ,           5610   ,          0   ,                        1   ,                   0   ,                    0   ,               28.7   ,                   9.6   ,              16   ,        0.9120   ,               63.0   ,                 11846   ,
2020-06-07 19:45:51 ,        1695.5   ,           1901.2   ,               54.0   ,           5624   ,          0   ,                        1   ,                   0   ,                    0   ,               28.4   ,                   9.6   ,              16   ,        0.9120   ,               80.0   ,                 11927   ,
2020-06-07 19:45:52 ,        1733.5   ,           1901.2   ,               54.0   ,           5627   ,          0   ,                        1   ,                   0   ,                    0   ,               29.4   ,                  10.3   ,              16   ,        0.9430   ,               81.0   ,                 11974   ,
2020-06-07 19:45:53 ,        1759.0   ,           1901.2   ,               54.0   ,           5627   ,          1   ,                        1   ,                   0   ,                    0   ,               29.7   ,                  10.6   ,              16   ,        0.9500   ,               81.0   ,                 11962   ,
2020-06-07 19:45:54 ,        1607.0   ,           1901.2   ,               56.0   ,           5627   ,         58   ,                       38   ,                   0   ,                   14   ,               32.0   ,                  11.0   ,              16   ,        0.8620   ,               75.0   ,                 11921   ,
2020-06-07 19:45:55 ,        1771.5   ,           1901.2   ,               56.0   ,           5627   ,         59   ,                       41   ,                   0   ,                   14   ,               30.3   ,                  10.8   ,              16   ,        0.9620   ,               78.0   ,                 11916   ,
2020-06-07 19:45:56 ,        1657.5   ,           1901.2   ,               56.0   ,           5627   ,          2   ,                        1   ,                   0   ,                    0   ,               28.4   ,                   9.1   ,              16   ,        0.8930   ,               84.0   ,                 11958   ,
2020-06-07 19:45:57 ,        1746.5   ,           1901.2   ,               56.0   ,           5627   ,          1   ,                        1   ,                   0   ,                    0   ,               29.6   ,                  10.4   ,              16   ,        0.9430   ,               90.0   ,                 11975   ,
2020-06-07 19:45:58 ,        1620.0   ,           1901.2   ,               55.0   ,           5627   ,          0   ,                        1   ,                   0   ,                    0   ,               27.9   ,                   8.7   ,              16   ,        0.8750   ,               79.0   ,                 12001   ,
2020-06-07 19:45:59 ,        1797.0   ,           1901.2   ,               56.0   ,           5627   ,         17   ,                       13   ,                   0   ,                    5   ,               76.1   ,                  47.2   ,               1   ,        0.9620   ,               77.0   ,                 12002   ,
2020-06-07 19:46:00 ,        1531.0   ,           1901.2   ,               56.0   ,           5629   ,         67   ,                       48   ,                   0   ,                   16   ,               32.2   ,                  11.0   ,              16   ,        0.9120   ,               84.0   ,                 11962   ,
2020-06-07 19:46:01 ,        1594.5   ,           1901.2   ,               56.0   ,           5629   ,         36   ,                       16   ,                   0   ,                    6   ,               27.4   ,                   8.1   ,              16   ,        0.8500   ,               90.0   ,                 11961   ,
2020-06-07 19:46:02 ,        1771.5   ,           1901.2   ,               56.0   ,           5629   ,         65   ,                       46   ,                   0   ,                   13   ,               30.4   ,                  10.9   ,              16   ,        0.9620   ,               75.0   ,                 11966   ,
2020-06-07 19:46:03 ,        1607.0   ,           1901.2   ,               56.0   ,           5629   ,         35   ,                       21   ,                   0   ,                    8   ,               27.6   ,                   8.3   ,              16   ,        0.8620   ,               87.0   ,                 12000   ,
2020-06-07 19:46:04 ,        1607.0   ,           1901.2   ,               57.0   ,           5629   ,          1   ,                        1   ,                   0   ,                    0   ,               30.0   ,                   9.9   ,              16   ,        0.8620   ,               86.0   ,                 11928   ,
2020-06-07 19:46:05 ,        1607.0   ,           1901.2   ,               56.0   ,           5629   ,         32   ,                       18   ,                   0   ,                    7   ,               27.5   ,                   8.5   ,              16   ,        0.8620   ,               86.0   ,                 12001   ,
2020-06-07 19:46:06 ,        1809.5   ,           1901.2   ,               57.0   ,           5629   ,          1   ,                        1   ,                   0   ,                    1   ,               72.5   ,                  39.0   ,              16   ,        1.0000   ,               74.0   ,                 12010   ,
2020-06-07 19:46:07 ,        1632.5   ,           1901.2   ,               56.0   ,           5628   ,          0   ,                        1   ,                   0   ,                    0   ,               67.8   ,                  28.4   ,              16   ,        0.8750   ,               74.0   ,                 12014   ,
2020-06-07 19:46:08 ,        1632.5   ,           1901.2   ,               56.0   ,           5627   ,          0   ,                        1   ,                   0   ,                    0   ,               27.8   ,                   8.7   ,              16   ,        0.8750   ,               85.0   ,                 12016   ,
2020-06-07 19:46:09 ,        1746.5   ,           1901.2   ,               56.0   ,           5627   ,          2   ,                        1   ,                   0   ,                    0   ,               29.5   ,                  10.4   ,              16   ,        0.9430   ,               84.0   ,                 11992   ,
2020-06-07 19:46:10 ,        1771.5   ,           1901.2   ,               56.0   ,           5627   ,          1   ,                        1   ,                   0   ,                    0   ,               30.2   ,                  10.9   ,              16   ,        0.9620   ,               88.0   ,                 12004   ,
2020-06-07 19:46:11 ,        1771.5   ,           1901.2   ,               56.0   ,           5627   ,          0   ,                        1   ,                   0   ,                    0   ,               46.8   ,                  16.8   ,              16   ,        0.9620   ,               79.0   ,                 12009   ,
2020-06-07 19:46:12 ,        1771.5   ,           1901.2   ,               56.0   ,           5627   ,          0   ,                        1   ,                   0   ,                    0   ,               41.0   ,                  16.4   ,              16   ,        0.9620   ,               74.0   ,                 12019   ,
2020-06-07 19:46:13 ,        1620.0   ,           1901.2   ,               56.0   ,           5627   ,          0   ,                        1   ,                   0   ,                    0   ,               66.4   ,                  29.4   ,              16   ,        0.8750   ,               81.0   ,                 12014   ,
2020-06-07 19:46:14 ,        1607.0   ,           1901.2   ,               58.0   ,           5627   ,          5   ,                        3   ,                   0   ,                    2   ,               35.8   ,                  13.8   ,              16   ,        0.8430   ,               79.0   ,                 11980   ,
2020-06-07 19:46:15 ,        1607.0   ,           1901.2   ,               57.0   ,           5623   ,         46   ,                       33   ,                   0   ,                   11   ,               27.8   ,                   8.7   ,              16   ,        0.8620   ,               85.0   ,                 11979   ,
2020-06-07 19:46:16 ,        1784.5   ,           1901.2   ,               57.0   ,           5623   ,         65   ,                       45   ,                   0   ,                   15   ,               30.7   ,                  11.3   ,              16   ,        0.9750   ,               85.0   ,                 11978   ,
2020-06-07 19:46:17 ,        1860.0   ,           1901.2   ,               57.0   ,           5624   ,         48   ,                       35   ,                   0   ,                   11   ,               33.2   ,                  13.6   ,               4   ,        1.0500   ,               79.0   ,                 11978   ,
2020-06-07 19:46:18 ,        1620.0   ,           1901.2   ,               57.0   ,           5624   ,         25   ,                       13   ,                   0   ,                    6   ,               28.0   ,                   8.8   ,              16   ,        0.8750   ,               88.0   ,                 11988   ,
2020-06-07 19:46:19 ,        1607.0   ,           1901.2   ,               56.0   ,           5624   ,          6   ,                        4   ,                   0   ,                    1   ,               27.5   ,                   8.5   ,              16   ,        0.8620   ,               92.0   ,                 11990   ,
2020-06-07 19:46:20 ,        1759.0   ,           1901.2   ,               57.0   ,           5624   ,          0   ,                        1   ,                   0   ,                    0   ,               29.9   ,                  10.6   ,              16   ,        0.9500   ,               93.0   ,                 12007   ,
2020-06-07 19:46:21 ,        1759.0   ,           1901.2   ,               57.0   ,           5624   ,          0   ,                        1   ,                   0   ,                    0   ,               30.0   ,                  10.5   ,              16   ,        0.9500   ,               85.0   ,                 12016   ,
2020-06-07 19:46:22 ,        1733.5   ,           1901.2   ,               57.0   ,           5623   ,          0   ,                        1   ,                   0   ,                    0   ,               29.8   ,                  10.4   ,              16   ,        0.9430   ,               91.0   ,                 11978   ,
2020-06-07 19:46:23 ,        1645.0   ,           1901.2   ,               57.0   ,           5623   ,         23   ,                       12   ,                   0   ,                    5   ,               28.2   ,                   8.8   ,              16   ,        0.8810   ,               84.0   ,                 11974   ,
2020-06-07 19:46:24 ,        1695.5   ,           1901.2   ,               57.0   ,           5623   ,         41   ,                       27   ,                   0   ,                   10   ,               29.0   ,                   9.6   ,              16   ,        0.9120   ,               77.0   ,                 11977   ,
2020-06-07 19:46:25 ,        1607.0   ,           1901.2   ,               57.0   ,           5623   ,         32   ,                       19   ,                   0   ,                    7   ,               27.6   ,                   8.5   ,              16   ,        0.8620   ,               86.0   ,                 11977   ,
2020-06-07 19:46:26 ,        1645.0   ,           1901.2   ,               57.0   ,           5623   ,          7   ,                        6   ,                   0   ,                    1   ,               28.1   ,                   9.0   ,              16   ,        0.8810   ,               87.0   ,                 11976   ,
2020-06-07 19:46:27 ,        1607.0   ,           1901.2   ,               57.0   ,           5623   ,         22   ,                       12   ,                   0   ,                    4   ,               27.7   ,                   8.5   ,              16   ,        0.8620   ,               83.0   ,                 11977   ,
2020-06-07 19:46:28 ,        1645.0   ,           1901.2   ,               57.0   ,           5623   ,          1   ,                        1   ,                   0   ,                    0   ,               28.3   ,                   8.8   ,              16   ,        0.8810   ,               86.0   ,                 11994   ,
2020-06-07 19:46:29 ,        1721.0   ,           1901.2   ,               57.0   ,           5623   ,          1   ,                        1   ,                   0   ,                    1   ,               29.4   ,                  10.1   ,              16   ,        0.9310   ,               78.0   ,                 12011   ,
2020-06-07 19:46:30 ,        1594.5   ,           1901.2   ,               57.0   ,           5623   ,          2   ,                        1   ,                   0   ,                    1   ,               27.3   ,                   8.2   ,              16   ,        0.8500   ,               88.0   ,                 12009   ,
2020-06-07 19:46:31 ,        1607.0   ,           1901.2   ,               57.0   ,           5623   ,         14   ,                        9   ,                   0   ,                    3   ,               27.8   ,                   8.4   ,              16   ,        0.8620   ,               91.0   ,                 11980   ,
2020-06-07 19:46:32 ,        1607.0   ,           1901.2   ,               58.0   ,           5623   ,         63   ,                       40   ,                   0   ,                   14   ,               30.6   ,                  10.5   ,              16   ,        0.8620   ,               89.0   ,                 11973   ,
2020-06-07 19:46:33 ,        1645.0   ,           1901.2   ,               57.0   ,           5623   ,         31   ,                       24   ,                   0   ,                    8   ,               71.2   ,                  36.9   ,              16   ,        0.8810   ,               79.0   ,                 12012   ,
2020-06-07 19:46:34 ,        1733.5   ,           1901.2   ,               58.0   ,           5623   ,         34   ,                       25   ,                   0   ,                    8   ,               77.9   ,                  40.5   ,               1   ,        0.8930   ,               82.0   ,                 12019   ,
2020-06-07 19:46:35 ,        1632.5   ,           1901.2   ,               57.0   ,           5623   ,         30   ,                       22   ,                   0   ,                    7   ,               72.2   ,                  34.9   ,              16   ,        0.8750   ,               85.0   ,                 12018   ,
2020-06-07 19:46:36 ,        1784.5   ,           1901.2   ,               57.0   ,           5623   ,          0   ,                        1   ,                   0   ,                    0   ,               30.4   ,                  11.3   ,              16   ,        0.9750   ,               80.0   ,                 12015   ,
2020-06-07 19:46:37 ,        1746.5   ,           1901.2   ,               57.0   ,           5623   ,          1   ,                        1   ,                   0   ,                    0   ,               29.5   ,                  10.4   ,              16   ,        0.9430   ,               85.0   ,                 11983   ,
2020-06-07 19:46:38 ,        1645.0   ,           1901.2   ,               57.0   ,           5623   ,          1   ,                        1   ,                   0   ,                    0   ,               28.1   ,                   8.9   ,              16   ,        0.8810   ,               86.0   ,                 11981   ,
2020-06-07 19:46:39 ,        1759.0   ,           1901.2   ,               57.0   ,           5623   ,         61   ,                        1   ,                   0   ,                    0   ,               29.9   ,                  10.6   ,              16   ,        0.9500   ,               91.0   ,                 11996   ,
2020-06-07 19:46:40 ,        1607.0   ,           1901.2   ,               57.0   ,           5623   ,         37   ,                       22   ,                   0   ,                    8   ,               27.8   ,                   8.5   ,              16   ,        0.8620   ,               81.0   ,                 12005   ,
2020-06-07 19:46:41 ,        1607.0   ,           1901.2   ,               57.0   ,           5623   ,         34   ,                       21   ,                   0   ,                    7   ,               27.7   ,                   8.5   ,              16   ,        0.8620   ,               85.0   ,                 12022   ,
2020-06-07 19:46:42 ,        1607.0   ,           1901.2   ,               57.0   ,           5623   ,         17   ,                        9   ,                   0   ,                    3   ,               27.6   ,                   8.5   ,              16   ,        0.8620   ,               86.0   ,                 12023   ,
2020-06-07 19:46:43 ,        1632.5   ,           1901.2   ,               57.0   ,           5623   ,         19   ,                       10   ,                   0   ,                    4   ,               28.2   ,                   8.8   ,              16   ,        0.8750   ,               82.0   ,                 12002   ,
2020-06-07 19:46:44 ,        1632.5   ,           1901.2   ,               57.0   ,           5639   ,         65   ,                       41   ,                   0   ,                   15   ,               27.9   ,                   8.8   ,              16   ,        0.8750   ,               86.0   ,                 12014   ,
2020-06-07 19:46:45 ,        1645.0   ,           1901.2   ,               58.0   ,           5639   ,         29   ,                       20   ,                   0   ,                    6   ,               28.7   ,                   9.6   ,              16   ,        0.8810   ,               87.0   ,                 12021   ,
2020-06-07 19:46:46 ,        1670.5   ,           1901.2   ,               57.0   ,           5639   ,          0   ,                        1   ,                   0   ,                    0   ,               51.6   ,                  22.9   ,              16   ,        0.8930   ,               85.0   ,                 12075   ,
2020-06-07 19:46:47 ,        1607.0   ,           1901.2   ,               57.0   ,           5639   ,          0   ,                        1   ,                   0   ,                    0   ,               27.6   ,                   8.5   ,              16   ,        0.8620   ,               88.0   ,                 12081   ,
2020-06-07 19:46:48 ,        1759.0   ,           1901.2   ,               58.0   ,           5639   ,          1   ,                        1   ,                   0   ,                    0   ,               29.8   ,                  10.7   ,              16   ,        0.9500   ,               81.0   ,                 12060   ,
2020-06-07 19:46:49 ,        1632.5   ,           1901.2   ,               58.0   ,           5674   ,         38   ,                       26   ,                   0   ,                    9   ,               28.3   ,                   9.0   ,              16   ,        0.8750   ,               81.0   ,                 11998   ,
2020-06-07 19:46:50 ,        1708.5   ,           1901.2   ,               58.0   ,           5644   ,          2   ,                        1   ,                   0   ,                    0   ,               78.4   ,                  38.9   ,               1   ,        0.9250   ,               75.0   ,                 12038   ,
2020-06-07 19:46:51 ,        1632.5   ,           1901.2   ,               57.0   ,           5644   ,          0   ,                        1   ,                   0   ,                    0   ,               74.1   ,                  35.1   ,              16   ,        0.8750   ,               86.0   ,                 12038   ,
2020-06-07 19:46:52 ,        1607.0   ,           1901.2   ,               57.0   ,           5646   ,          0   ,                        1   ,                   0   ,                    0   ,               39.4   ,                  15.5   ,              16   ,        0.8620   ,               81.0   ,                 12043   ,
2020-06-07 19:46:53 ,        1809.5   ,           1901.2   ,               58.0   ,           5648   ,          0   ,                        1   ,                   0   ,                    0   ,               31.1   ,                  12.1   ,              16   ,        1.0000   ,               95.0   ,                 12039   ,
2020-06-07 19:46:54 ,        1607.0   ,           1901.2   ,               58.0   ,           5641   ,         20   ,                       10   ,                   0   ,                    4   ,               28.5   ,                   9.4   ,              16   ,        0.8620   ,               90.0   ,                 12002   ,
2020-06-07 19:46:55 ,        1759.0   ,           1901.2   ,               58.0   ,           5641   ,         64   ,                       45   ,                   0   ,                   16   ,               29.8   ,                  10.7   ,              16   ,        0.9500   ,               83.0   ,                 11998   ,
2020-06-07 19:46:56 ,        1645.0   ,           1901.2   ,               58.0   ,           5641   ,         52   ,                       36   ,                   0   ,                   13   ,               28.4   ,                   9.3   ,              16   ,        0.8810   ,               84.0   ,                 11983   ,
2020-06-07 19:46:57 ,        1632.5   ,           1901.2   ,               58.0   ,           5641   ,          9   ,                        6   ,                   0   ,                    3   ,               76.2   ,                  39.7   ,               1   ,        0.8620   ,               86.0   ,                 12028   ,
2020-06-07 19:46:58 ,        1594.5   ,           1901.2   ,               59.0   ,           5640   ,         18   ,                       13   ,                   0   ,                    5   ,               43.3   ,                  18.1   ,               1   ,        0.8500   ,               83.0   ,                 12023   ,
2020-06-07 19:46:59 ,        1556.5   ,           1901.2   ,               59.0   ,           5637   ,         15   ,                       10   ,                   0   ,                    4   ,               53.4   ,                  24.9   ,               1   ,        0.8310   ,               81.0   ,                 12025   ,
2020-06-07 19:47:00 ,        1556.5   ,           1901.2   ,               59.0   ,           5637   ,         35   ,                       26   ,                   0   ,                    9   ,               33.4   ,                  12.1   ,              16   ,        0.8310   ,               82.0   ,                 11983   ,
2020-06-07 19:47:01 ,        1607.0   ,           1901.2   ,               59.0   ,           5637   ,         25   ,                       17   ,                   0   ,                    7   ,               74.3   ,                  36.9   ,              16   ,        0.8620   ,               90.0   ,                 12044   ,
2020-06-07 19:47:02 ,        1733.5   ,           1901.2   ,               59.0   ,           5634   ,         10   ,                        8   ,                   0   ,                    3   ,               85.4   ,                  45.9   ,               1   ,        0.8620   ,               85.0   ,                 12057   ,
2020-06-07 19:47:03 ,        1569.0   ,           1901.2   ,               60.0   ,           5626   ,         32   ,                       21   ,                   0   ,                    8   ,               49.6   ,                  22.0   ,               1   ,        0.8430   ,               80.0   ,                 12059   ,
2020-06-07 19:47:04 ,        1569.0   ,           1901.2   ,               58.0   ,           5626   ,         27   ,                       20   ,                   0   ,                    7   ,               70.0   ,                  34.1   ,              16   ,        0.8430   ,               84.0   ,                 12054   ,
2020-06-07 19:47:05 ,        1733.5   ,           1901.2   ,               58.0   ,           5612   ,          0   ,                        1   ,                   0   ,                    0   ,               49.7   ,                  18.6   ,              16   ,        0.9430   ,               77.0   ,                 12050   ,
